Participant	Time_min	Age	Sex	Degree	Program	L1	AWEQ_GEN	AWEQ_COU	AWEQ_PUB	ResearchPurpose	Frame	Variant	Response	past_participle	Misspell_wrong_incomplete
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that3	Adj-that	calculated	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that4	Adj-that	estimated	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that5	Adj-that	informed	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that6	Adj-that	seen	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that7	Adj-that	reported	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Is.that9	Adj-that	demonstrated	1	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to1	Adj-to	important	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to2	Adj-to	significant	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to3	Adj-to	fascinating	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to4	Adj-to	probable	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to5	Adj-to	unlikely	0	0
57	20.1	35	Male	Doctoral	English	Thai	2.33	3.83	2.6	No	Seem.to6	Adj-to	likely	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Seem.that2	Adj-that	interesting	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Seem.that3	Adj-that	unbelievable	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Is.to1	Adj-to	acceptable	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Is.to2	Adj-to	well-known	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Is.to3	Adj-to	practical	0	0
58	120.067	26	Female	MS	Design for Social Innovation	Thai	5	3	1.67	No	Is.to4	Adj-to	understandable	0	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Is.that1	Adj-that	understood	1	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Is.that2	Adj-that	mentioned	1	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Is.that3	Adj-that	believed	1	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Is.that4	Adj-that	hypothesized	1	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Is.that5	Adj-that	posited	1	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Seem.to1	Adj-to	presumptory	0	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Seem.to2	Adj-to	unfitting	0	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Seem.to3	Adj-to	prudent	0	0
59	15.333	34	Male	Doctoral	Epidemiology	Thai	5	5	5	Yes	Seem.to4	Adj-to	perfunctory	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.that1	Adj-that	different	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.that2	Adj-that	unusual	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to1	Adj-to	common	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to2	Adj-to	specific	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to3	Adj-to	constant	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to4	Adj-to	scientific	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to5	Adj-to	normal	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to6	Adj-to	abnormal	0	0
60	14.967	26	Female	Doctoral	Geology	Thai	4.75	5	5	No	Seem.to7	Adj-to	general	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that1	Adj-that	noted	1	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that2	Adj-that	indicated	1	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that3	Adj-that	hypothesized	1	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that4	Adj-that	predicted	1	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that5	Adj-that	concluded	1	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that6	Adj-that	prevalent	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Is.that7	Adj-that	significant	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to1	Adj-to	premature	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to2	Adj-to	inadequate	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to3	Adj-to	invalid	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to4	Adj-to	prevalent	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to5	Adj-to	significant	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to6	Adj-to	valid	0	0
61	15.317	32	Female	Doctoral	Education	Thai	4.2	4.2	3.8	No	Seem.to7	Adj-to	biased	1	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that1	Adj-that	interesting	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that2	Adj-that	important	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that3	Adj-that	possible	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that4	Adj-that	impossible	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that5	Adj-that	brilliant	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that6	Adj-that	outstanding	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.that7	Adj-that	out-of-control	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.to1	Adj-to	impossible	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.to2	Adj-to	possible	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.to3	Adj-to	interesting	0	0
62	18.75	24	Male	MS	Engineering	Thai	4.75	5	5	Yes	Seem.to4	Adj-to	important	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that1	Adj-that	unbelievable	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that2	Adj-that	perfect	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that3	Adj-that	good	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that4	Adj-that	bad	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that5	Adj-that	unpredictable	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that6	Adj-that	unrelavant	0	1
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that7	Adj-that	relevant	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that8	Adj-that	suitable	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that9	Adj-that	proper	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.that10	Adj-that	okay	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to1	Adj-to	bad	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to2	Adj-to	good	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to3	Adj-to	superb	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to4	Adj-to	perfect	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to5	Adj-to	interesting	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to6	Adj-to	fun	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to7	Adj-to	meaningful	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to8	Adj-to	irrelevant	0	0
63	14.817	30	Female	Doctoral	Microbiology	Thai	4.17	4.33	3.83	Yes	Seem.to9	Adj-to	relevant	0	0
64	26.033	24	Female	MS	Documentary film	Thai	3.67	1.5	1.4	Yes	Is.to1	Adj-to	deniable	0	0
64	26.033	24	Female	MS	Documentary film	Thai	3.67	1.5	1.4	Yes	Is.to2	Adj-to	acceptable	0	0
64	26.033	24	Female	MS	Documentary film	Thai	3.67	1.5	1.4	Yes	Is.to3	Adj-to	agreeable	0	0
64	26.033	24	Female	MS	Documentary film	Thai	3.67	1.5	1.4	Yes	Is.to4	Adj-to	unacceptable	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that1	Adj-that	like	0	1
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that2	Adj-that	hard	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that3	Adj-that	impossible	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that4	Adj-that	easy	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that5	Adj-that	possible	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that6	Adj-that	nice	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that7	Adj-that	great	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.that8	Adj-that	wonderful	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.to1	Adj-to	hard	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.to2	Adj-to	bad	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.to3	Adj-to	bad	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.to4	Adj-to	right	0	0
65	17.867	28	Female	MS	Master of Art: Design	Thai	1.8	2.67	3	No	Seem.to5	Adj-to	stupid	0	0
66	13.167	30	Male	Doctoral	biology	Thai	3.5	3.83	3.67	No	Is.that1	Adj-that	true	0	0
66	13.167	30	Male	Doctoral	biology	Thai	3.5	3.83	3.67	No	Is.that2	Adj-that	correct	0	0
66	13.167	30	Male	Doctoral	biology	Thai	3.5	3.83	3.67	No	Is.that3	Adj-that	right	0	0
66	13.167	30	Male	Doctoral	biology	Thai	3.5	3.83	3.67	No	Is.that4	Adj-that	alright	0	0
66	13.167	30	Male	Doctoral	biology	Thai	3.5	3.83	3.67	No	Is.that5	Adj-that	fortunate	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that2	Adj-that	good	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that3	Adj-that	bad	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that4	Adj-that	poor	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that5	Adj-that	mad	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that6	Adj-that	perfect	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that7	Adj-that	awful	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that8	Adj-that	magnificent	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that9	Adj-that	hard	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that10	Adj-that	difficult	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that11	Adj-that	easy	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Seem.that12	Adj-that	tricky	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Is.to1	Adj-to	good	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Is.to2	Adj-to	bad	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Is.to3	Adj-to	mad	0	0
67	14.467	28	Male	Doctoral	Computer Science	Thai	2.67	3.67	2.6	No	Is.to4	Adj-to	wise	0	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that1	Adj-that	clear	0	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that2	Adj-that	claimed	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that3	Adj-that	reported	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that4	Adj-that	studied	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that5	Adj-that	found	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that6	Adj-that	tested	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that7	Adj-that	proved	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Is.that8	Adj-that	provided	1	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Seem.to1	Adj-to	plausible	0	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Seem.to2	Adj-to	reasonable	0	0
68	14.65	26	Female	Doctoral	Linguistics	Thai	5	5	5	No	Seem.to3	Adj-to	problematic	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that2	Adj-that	promising	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that3	Adj-that	efficient	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that4	Adj-that	reliable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that5	Adj-that	possible	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that6	Adj-that	impossible	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that7	Adj-that	unreliable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that8	Adj-that	sufficient	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that9	Adj-that	direct	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that10	Adj-that	indirect	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.that11	Adj-that	confirmed	1	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to1	Adj-to	familiar	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to2	Adj-to	similar	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to3	Adj-to	confirmed	1	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to4	Adj-to	agree	0	1
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to6	Adj-to	acceptable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to7	Adj-to	unacceptable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to8	Adj-to	interesting	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to9	Adj-to	reliable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to10	Adj-to	promising	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to11	Adj-to	possible	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to12	Adj-to	unreliable	0	0
69	15.65	27	NA	MS	Pharmacy	Thai	4.67	4.17	2.33	No	Seem.to13	Adj-to	opposed	1	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that1	Adj-that	possible	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that2	Adj-that	unlikely	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that3	Adj-that	unpalatable	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that4	Adj-that	likely	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that5	Adj-that	probable	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Seem.that6	Adj-that	shocking	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Is.to1	Adj-to	unacceptable	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Is.to2	Adj-to	unfathomable	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Is.to3	Adj-to	possible	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Is.to4	Adj-to	easy	0	0
70	21.433	26	Male	MS	English literature	Thai	5	5	5	Yes	Is.to5	Adj-to	difficult	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Seem.that1	Adj-that	straightforward	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Seem.that2	Adj-that	obvious	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Seem.that3	Adj-that	complicated	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Seem.that4	Adj-that	justifiable	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to1	Adj-to	necessary	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to2	Adj-to	crucial	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to3	Adj-to	essential	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to4	Adj-to	hard	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to5	Adj-to	easy	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to6	Adj-to	difficult	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to7	Adj-to	trivial	0	0
71	12.517	26	Male	Doctoral	Computer Science	Thai	4.67	3.2	3.5	No	Is.to8	Adj-to	redundant	0	0
72	17.067	28	Female	MS	Information Systems and Technology	Thai	5	3	4.33	Yes	Seem.that1	Adj-that	like	0	1
72	17.067	28	Female	MS	Information Systems and Technology	Thai	5	3	4.33	Yes	Seem.to1	Adj-to	likely	0	0
72	17.067	28	Female	MS	Information Systems and Technology	Thai	5	3	4.33	Yes	Seem.to2	Adj-to	logical	0	0
72	17.067	28	Female	MS	Information Systems and Technology	Thai	5	3	4.33	Yes	Seem.to3	Adj-to	reasonable	0	0
72	17.067	28	Female	MS	Information Systems and Technology	Thai	5	3	4.33	Yes	Seem.to4	Adj-to	meaningful	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.that1	Adj-that	suggested	1	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.that2	Adj-that	important	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.that3	Adj-that	crucial	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.that4	Adj-that	necessary	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.to1	Adj-to	risky	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.to2	Adj-to	crucial	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.to3	Adj-to	essential	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.to4	Adj-to	important	0	0
73	49.85	24	Male	MS	Global Sustainability	Thai	5	5	5	Yes	Is.to5	Adj-to	suggested	1	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Is.that1	Adj-that	important	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Is.that2	Adj-that	necessary	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Is.that3	Adj-that	concluded	1	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to1	Adj-to	weird	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to2	Adj-to	possible	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to3	Adj-to	plausible	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to4	Adj-to	impossible	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to5	Adj-to	probable	0	0
74	31.95	27	Male	MS	Electrical Engineering	Thai	2.83	3.17	2	No	Seem.to6	Adj-to	reliable	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that1	Adj-that	crucial	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that2	Adj-that	important	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that3	Adj-that	acceptable	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that4	Adj-that	assumed	1	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that5	Adj-that	common	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that6	Adj-that	known	1	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.that7	Adj-that	accepted	1	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.to1	Adj-to	crucial	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.to2	Adj-to	important	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.to3	Adj-to	adequate	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.to4	Adj-to	essential	0	0
75	16.833	27	Female	Doctoral	Medical Sciences	Thai	2.2	2.5	2.5	No	Is.to5	Adj-to	necessary	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Seem.that1	Adj-that	difficult	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Seem.that2	Adj-that	easy	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Seem.that3	Adj-that	obvious	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Seem.that4	Adj-that	strength	0	1
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to1	Adj-to	difficult	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to2	Adj-to	easy	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to3	Adj-to	possible	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to4	Adj-to	impossible	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to5	Adj-to	obvious	0	0
76	20.317	26	Female	Doctoral	Physics	Thai	2.5	2.83	2.5	No	Is.to6	Adj-to	important	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that1	Adj-that	interesting	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that2	Adj-that	counterintuitive	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that3	Adj-that	intuitive	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that4	Adj-that	illogical	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that5	Adj-that	obvious	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Seem.that6	Adj-that	unclear	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to1	Adj-to	time	0	1
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to2	Adj-to	important	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to3	Adj-to	logical	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to4	Adj-to	practical	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to5	Adj-to	crucial	0	0
77	12.917	28	Male	Doctoral	Epidemiology	Thai	4.4	5	4.83	No	Is.to6	Adj-to	problematic	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Seem.that1	Adj-that	convincing	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Is.to1	Adj-to	crucial	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Is.to2	Adj-to	important	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Is.to3	Adj-to	necessary	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Is.to4	Adj-to	valid	0	0
78	17.917	31	Female	Doctoral	Anthropology	Thai	5	4	3.33	No	Is.to5	Adj-to	 believed	1	0
