Variant	TaggedQueryItem
Adj_to	common
Adj_to	early
Adj_to	legitimate
Adj_to	essential
Adj_to	difficult
Adj_to	critical
Adj_to	imperative
Adj_to	reasonable
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	customary
Adj_to	fair
Adj_to	surprising
Adj_to	safe
Adj_to	difficult
Adj_to	interesting
Adj_to	easy
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	wrong
Adj_to	important
Adj_to	careful
Adj_to	important
Adj_to	surprising
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	beneficial
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	great
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	plausible
Adj_to	important
Adj_to	accurate
Adj_to	uncommon
Adj_to	unethical
Adj_to	difficult
Adj_to	impossible
Adj_to	possible
Adj_to	necessary
Adj_to	feasible
Adj_to	useful
Adj_to	instructive
Adj_to	imperative
Adj_to	effective
Adj_to	good
Adj_to	possible
Adj_to	hard
Adj_to	difficult
Adj_to	necessary
Adj_to	dangerous
Adj_to	unreasonable
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	tempting
Adj_to	logical
Adj_to	difficult
Adj_to	interesting
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	legitimate
Adj_to	necessary
Adj_to	appropriate
Adj_to	great
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	premature
Adj_to	possible
Adj_to	inappropriate
Adj_to	possible
Adj_to	hard
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	reasonable
Adj_to	important
Adj_to	hard
Adj_to	difficult
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	normal
Adj_to	important
Adj_to	newsworthy
Adj_to	important
Adj_to	disturbing
Adj_to	necessary
Adj_to	worthwhile
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	uncommon
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	crucial
Adj_to	important
Adj_to	acceptable
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	prestigious
Adj_to	possible
Adj_to	hard
Adj_to	easy
Adj_to	unusual
Adj_to	insufficient
Adj_to	hard
Adj_to	important
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	tempting
Adj_to	impossible
Adj_to	customary
Adj_to	critical
Adj_to	important
Adj_to	useless
Adj_to	important
Adj_to	interesting
Adj_to	vital
Adj_to	likely
Adj_to	vital
Adj_to	necessary
Adj_to	fair
Adj_to	naive
Adj_to	important
Adj_to	necessary
Adj_to	critical
Adj_to	necessary
Adj_to	important
Adj_to	hard
Adj_to	possible
Adj_to	cost-effective
Adj_to	hard
Adj_to	interesting
Adj_to	easy
Adj_to	relevant
Adj_to	important
Adj_to	early
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	hard
Adj_to	safe
Adj_to	difficult
Adj_to	possible
Adj_to	wonderful
Adj_to	difficult
Adj_to	good
Adj_to	important
Adj_to	convenient
Adj_to	important
Adj_to	fair
Adj_to	tempting
Adj_to	crucial
Adj_to	important
Adj_to	possible
Adj_to	easy
Adj_to	enough
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	natural
Adj_to	safe
Adj_to	reasonable
Adj_to	noteworthy
Adj_to	important
Adj_to	hard
Adj_to	fair
Adj_to	sensible
Adj_to	important
Adj_to	impossible
Adj_to	essential
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	easy
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	helpful
Adj_to	possible
Adj_to	important
Adj_to	typical
Adj_to	crucial
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	imperative
Adj_to	possible
Adj_to	important
Adj_to	easy
Adj_to	safe
Adj_to	difficult
Adj_to	necessary
Adj_to	okay
Adj_to	important
Adj_to	difficult
Adj_to	essential
Adj_to	fair
Adj_to	fair
Adj_to	inappropriate
Adj_to	worthwhile
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	hard
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	impossible
Adj_to	hard
Adj_to	surprising
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	safe
Adj_to	okay
Adj_to	necessary
Adj_to	odd
Adj_to	unusual
Adj_to	important
Adj_to	hard
Adj_to	essential
Adj_to	important
Adj_to	fitting
Adj_to	easy
Adj_to	permissible
Adj_to	possible
Adj_to	instructive
Adj_to	difficult
Adj_to	impossible
Adj_to	speculative
Adj_to	difficult
Adj_to	important
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	necessary
Adj_to	essential
Adj_to	vital
Adj_to	feasible
Adj_to	important
Adj_to	false
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	common
Adj_to	good
Adj_to	important
Adj_to	imperative
Adj_to	okay
Adj_to	easy
Adj_to	imperative
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	plausible
Adj_to	helpful
Adj_to	impossible
Adj_to	impossible
Adj_to	important
Adj_to	indispensable
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	interesting
Adj_to	essential
Adj_to	important
Adj_to	possible
Adj_to	appropriate
Adj_to	difficult
Adj_to	easy
Adj_to	customary
Adj_to	important
Adj_to	impossible
Adj_to	beneficial
Adj_to	possible
Adj_to	dangerous
Adj_to	important
Adj_to	important
Adj_to	feasible
Adj_to	impossible
Adj_to	important
Adj_to	interesting
Adj_to	interesting
Adj_to	important
Adj_to	permissible
Adj_to	impossible
Adj_to	difficult
Adj_to	okay
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	natural
Adj_to	accurate
Adj_to	impossible
Adj_to	unreasonable
Adj_to	acceptable
Adj_to	easy
Adj_to	important
Adj_to	difficult
Adj_to	good
Adj_to	important
Adj_to	impossible
Adj_to	reasonable
Adj_to	important
Adj_to	surprising
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	useful
Adj_to	important
Adj_to	easy
Adj_to	safe
Adj_to	necessary
Adj_to	possible
Adj_to	exciting
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	accurate
Adj_to	necessary
Adj_to	possible
Adj_to	impossible
Adj_to	tempting
Adj_to	surprising
Adj_to	possible
Adj_to	possible
Adj_to	useful
Adj_to	important
Adj_to	beneficial
Adj_to	hard
Adj_to	possible
Adj_to	hard
Adj_to	interesting
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	hard
Adj_to	tempting
Adj_to	necessary
Adj_to	realistic
Adj_to	plausible
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	imperative
Adj_to	instructive
Adj_to	possible
Adj_to	cheap
Adj_to	impossible
Adj_to	possible
Adj_to	easy
Adj_to	feasible
Adj_to	important
Adj_to	unfair
Adj_to	good
Adj_to	important
Adj_to	important
Adj_to	exciting
Adj_to	important
Adj_to	difficult
Adj_to	inadequate
Adj_to	hard
Adj_to	important
Adj_to	significant
Adj_to	possible
Adj_to	convenient
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	possible
Adj_to	fair
Adj_to	difficult
Adj_to	important
Adj_to	hard
Adj_to	premature
Adj_to	easy
Adj_to	essential
Adj_to	helpful
Adj_to	necessary
Adj_to	interesting
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	interesting
Adj_to	important
Adj_to	easy
Adj_to	essential
Adj_to	surprising
Adj_to	tempting
Adj_to	necessary
Adj_to	easy
Adj_to	easy
Adj_to	possible
Adj_to	reasonable
Adj_to	difficult
Adj_to	insufficient
Adj_to	critical
Adj_to	important
Adj_to	critical
Adj_to	unusual
Adj_to	hard
Adj_to	prudent
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	possible
Adj_to	necessary
Adj_to	advisable
Adj_to	easy
Adj_to	logical
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	essential
Adj_to	important
Adj_to	interesting
Adj_to	worthwhile
Adj_to	time-consuming
Adj_to	fair
Adj_to	desirable
Adj_to	important
Adj_to	important
Adj_to	rare
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	possible
Adj_to	sufficient
Adj_to	important
Adj_to	possible
Adj_to	crazy
Adj_to	important
Adj_to	natural
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	reasonable
Adj_to	interesting
Adj_to	useful
Adj_to	easy
Adj_to	difficult
Adj_to	unfair
Adj_to	important
Adj_to	easy
Adj_to	simple
Adj_to	hard
Adj_to	possible
Adj_to	wrong
Adj_to	likely
Adj_to	easy
Adj_to	important
Adj_to	useful
Adj_to	interesting
Adj_to	necessary
Adj_to	desirable
Adj_to	preferable
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	appropriate
Adj_to	difficult
Adj_to	nice
Adj_to	useful
Adj_to	interesting
Adj_to	possible
Adj_to	important
Adj_to	hard
Adj_to	difficult
Adj_to	necessary
Adj_to	difficult
Adj_to	uncommon
Adj_to	good
Adj_to	difficult
Adj_to	helpful
Adj_to	helpful
Adj_to	uncommon
Adj_to	hard
Adj_to	unrealistic
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	critical
Adj_to	necessary
Adj_to	reasonable
Adj_to	impossible
Adj_to	easy
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	hard
Adj_to	cheap
Adj_to	important
Adj_to	wise
Adj_to	important
Adj_to	reasonable
Adj_to	appropriate
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	inappropriate
Adj_to	hard
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	sufficient
Adj_to	important
Adj_to	possible
Adj_to	imperative
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	appropriate
Adj_to	difficult
Adj_to	difficult
Adj_to	intolerant
Adj_to	difficult
Adj_to	wise
Adj_to	interesting
Adj_to	difficult
Adj_to	essential
Adj_to	tempting
Adj_to	important
Adj_to	possible
Adj_to	typical
Adj_to	fair
Adj_to	necessary
Adj_to	prudent
Adj_to	difficult
Adj_to	difficult
Adj_to	likely
Adj_to	easy
Adj_to	possible
Adj_to	safe
Adj_to	difficult
Adj_to	interesting
Adj_to	easy
Adj_to	difficult
Adj_to	impossible
Adj_to	critical
Adj_to	integral
Adj_to	appropriate
Adj_to	desirable
Adj_to	meaningless
Adj_to	difficult
Adj_to	great
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	incorrect
Adj_to	reasonable
Adj_to	good
Adj_to	hard
Adj_to	unreasonable
Adj_to	simple
Adj_to	hard
Adj_to	legitimate
Adj_to	tempting
Adj_to	realistic
Adj_to	difficult
Adj_to	interesting
Adj_to	safe
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	impossible
Adj_to	easy
Adj_to	insufficient
Adj_to	possible
Adj_to	impossible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	safe
Adj_to	important
Adj_to	essential
Adj_to	impossible
Adj_to	fair
Adj_to	possible
Adj_to	easy
Adj_to	critical
Adj_to	important
Adj_to	interesting
Adj_to	enough
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	easy
Adj_to	necessary
Adj_to	necessary
Adj_to	difficult
Adj_to	easy
Adj_to	critical
Adj_to	impossible
Adj_to	interesting
Adj_to	possible
Adj_to	possible
Adj_to	meaningful
Adj_to	wise
Adj_to	pleasant
Adj_to	possible
Adj_to	essential
Adj_to	impossible
Adj_to	interesting
Adj_to	common
Adj_to	necessary
Adj_to	possible
Adj_to	safe
Adj_to	difficult
Adj_to	good
Adj_to	possible
Adj_to	easy
Adj_to	unrealistic
Adj_to	good
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	common
Adj_to	important
Adj_to	possible
Adj_to	hard
Adj_to	convenient
Adj_to	realistic
Adj_to	logical
Adj_to	great
Adj_to	easy
Adj_to	important
Adj_to	impossible
Adj_to	hard
Adj_to	proper
Adj_to	interesting
Adj_to	unrealistic
Adj_to	hard
Adj_to	important
Adj_to	exciting
Adj_to	silly
Adj_to	easy
Adj_to	unsafe
Adj_to	cost-effective
Adj_to	tempting
Adj_to	important
Adj_to	possible
Adj_to	relevant
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	relevant
Adj_to	remarkable
Adj_to	difficult
Adj_to	difficult
Adj_to	easy
Adj_to	common
Adj_to	hard
Adj_to	easy
Adj_to	interesting
Adj_to	hard
Adj_to	difficult
Adj_to	tempting
Adj_to	difficult
Adj_to	difficult
Adj_to	exciting
Adj_to	good
Adj_to	appropriate
Adj_to	sufficient
Adj_to	interesting
Adj_to	important
Adj_to	difficult
Adj_to	safe
Adj_to	effective
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	common
Adj_to	interesting
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	common
Adj_to	simple
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	unfair
Adj_to	impossible
Adj_to	commonplace
Adj_to	hard
Adj_to	possible
Adj_to	wise
Adj_to	hard
Adj_to	erroneous
Adj_to	important
Adj_to	appropriate
Adj_to	interesting
Adj_to	reasonable
Adj_to	critical
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	easy
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	careful
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	logical
Adj_to	important
Adj_to	good
Adj_to	meaningful
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	appropriate
Adj_to	tempting
Adj_to	hard
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	possible
Adj_to	unrealistic
Adj_to	logical
Adj_to	reasonable
Adj_to	interesting
Adj_to	difficult
Adj_to	difficult
Adj_to	helpful
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	useful
Adj_to	necessary
Adj_to	relevant
Adj_to	easy
Adj_to	helpful
Adj_to	easy
Adj_to	rational
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	possible
Adj_to	conceivable
Adj_to	difficult
Adj_to	common
Adj_to	time-consuming
Adj_to	rare
Adj_to	mandatory
Adj_to	necessary
Adj_to	hard
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	interesting
Adj_to	nice
Adj_to	necessary
Adj_to	difficult
Adj_to	difficult
Adj_to	enough
Adj_to	essential
Adj_to	impossible
Adj_to	possible
Adj_to	unreasonable
Adj_to	critical
Adj_to	hard
Adj_to	impossible
Adj_to	reasonable
Adj_to	possible
Adj_to	intriguing
Adj_to	necessary
Adj_to	enough
Adj_to	difficult
Adj_to	necessary
Adj_to	early
Adj_to	hard
Adj_to	essential
Adj_to	possible
Adj_to	enough
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	interesting
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	enough
Adj_to	important
Adj_to	good
Adj_to	possible
Adj_to	impossible
Adj_to	okay
Adj_to	common
Adj_to	dangerous
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	amusing
Adj_to	okay
Adj_to	important
Adj_to	safe
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	impossible
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	early
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	necessary
Adj_to	incorrect
Adj_to	reasonable
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	natural
Adj_to	sufficient
Adj_to	easy
Adj_to	superfluous
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	hard
Adj_to	easy
Adj_to	important
Adj_to	natural
Adj_to	counterproductive
Adj_to	hard
Adj_to	easy
Adj_to	important
Adj_to	likely
Adj_to	good
Adj_to	easy
Adj_to	important
Adj_to	common
Adj_to	illegal
Adj_to	reasonable
Adj_to	necessary
Adj_to	interesting
Adj_to	good
Adj_to	good
Adj_to	interesting
Adj_to	reasonable
Adj_to	possible
Adj_to	difficult
Adj_to	interesting
Adj_to	important
Adj_to	permissible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	safe
Adj_to	important
Adj_to	necessary
Adj_to	enough
Adj_to	rare
Adj_to	appropriate
Adj_to	natural
Adj_to	appropriate
Adj_to	nice
Adj_to	important
Adj_to	necessary
Adj_to	reasonable
Adj_to	attractive
Adj_to	important
Adj_to	necessary
Adj_to	reasonable
Adj_to	misinterpretive
Adj_to	possible
Adj_to	wise
Adj_to	important
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	important
Adj_to	galling
Adj_to	difficult
Adj_to	hard
Adj_to	unwise
Adj_to	hard
Adj_to	unrealistic
Adj_to	useful
Adj_to	difficult
Adj_to	impossible
Adj_to	interesting
Adj_to	interesting
Adj_to	crucial
Adj_to	difficult
Adj_to	reasonable
Adj_to	difficult
Adj_to	difficult
Adj_to	helpful
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	acceptable
Adj_to	important
Adj_to	reasonable
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	wise
Adj_to	appropriate
Adj_to	hard
Adj_to	early
Adj_to	accurate
Adj_to	hard
Adj_to	critical
Adj_to	good
Adj_to	fair
Adj_to	necessary
Adj_to	logical
Adj_to	reasonable
Adj_to	interesting
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	helpful
Adj_to	unnecessary
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	tempting
Adj_to	necessary
Adj_to	difficult
Adj_to	tempting
Adj_to	important
Adj_to	important
Adj_to	unethical
Adj_to	good
Adj_to	necessary
Adj_to	natural
Adj_to	necessary
Adj_to	imperative
Adj_to	important
Adj_to	indefensible
Adj_to	important
Adj_to	insufficient
Adj_to	unusual
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	easy
Adj_to	possible
Adj_to	necessary
Adj_to	impossible
Adj_to	important
Adj_to	possible
Adj_to	unusual
Adj_to	interesting
Adj_to	easy
Adj_to	important
Adj_to	organic
Adj_to	important
Adj_to	difficult
Adj_to	likely
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	appropriate
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	tempting
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	important
Adj_to	plausible
Adj_to	preferable
Adj_to	okay
Adj_to	possible
Adj_to	easy
Adj_to	hard
Adj_to	cheap
Adj_to	premature
Adj_to	difficult
Adj_to	important
Adj_to	desirable
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	essential
Adj_to	tempting
Adj_to	difficult
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	plausible
Adj_to	possible
Adj_to	important
Adj_to	expensive
Adj_to	difficult
Adj_to	difficult
Adj_to	enough
Adj_to	impossible
Adj_to	easy
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	difficult
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	useful
Adj_to	enough
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	easy
Adj_to	sweet
Adj_to	impossible
Adj_to	hard
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	necessary
Adj_to	sufficient
Adj_to	difficult
Adj_to	easy
Adj_to	appropriate
Adj_to	customary
Adj_to	possible
Adj_to	difficult
Adj_to	vital
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	relevant
Adj_to	wrong
Adj_to	possible
Adj_to	important
Adj_to	presumptuous
Adj_to	hard
Adj_to	impossible
Adj_to	possible
Adj_to	awkward
Adj_to	enough
Adj_to	important
Adj_to	interesting
Adj_to	necessary
Adj_to	impossible
Adj_to	impossible
Adj_to	common
Adj_to	tempting
Adj_to	important
Adj_to	fitting
Adj_to	tricky
Adj_to	easy
Adj_to	difficult
Adj_to	easy
Adj_to	desirable
Adj_to	understandable
Adj_to	wrong
Adj_to	important
Adj_to	logical
Adj_to	likely
Adj_to	good
Adj_to	necessary
Adj_to	common
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	political
Adj_to	interesting
Adj_to	important
Adj_to	fine
Adj_to	modest
Adj_to	reasonable
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	natural
Adj_to	legitimate
Adj_to	reasonable
Adj_to	uncommon
Adj_to	okay
Adj_to	safe
Adj_to	abstract
Adj_to	interesting
Adj_to	reasonable
Adj_to	important
Adj_to	essential
Adj_to	impossible
Adj_to	interesting
Adj_to	impossible
Adj_to	easy
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	appropriate
Adj_to	efficient
Adj_to	important
Adj_to	useful
Adj_to	important
Adj_to	easy
Adj_to	reasonable
Adj_to	good
Adj_to	pointless
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	important
Adj_to	hard
Adj_to	impossible
Adj_to	important
Adj_to	reasonable
Adj_to	impossible
Adj_to	ethical
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	important
Adj_to	rare
Adj_to	possible
Adj_to	difficult
Adj_to	essential
Adj_to	important
Adj_to	hard
Adj_to	easy
Adj_to	important
Adj_to	inaccurate
Adj_to	common
Adj_to	sufficient
Adj_to	easy
Adj_to	easy
Adj_to	essential
Adj_to	logical
Adj_to	appropriate
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	unwise
Adj_to	worthwhile
Adj_to	logical
Adj_to	easy
Adj_to	possible
Adj_to	necessary
Adj_to	vital
Adj_to	difficult
Adj_to	advantageous
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	safe
Adj_to	safe
Adj_to	enough
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	critical
Adj_to	impossible
Adj_to	important
Adj_to	reasonable
Adj_to	necessary
Adj_to	natural
Adj_to	unreasonable
Adj_to	easy
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	rare
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	dangerous
Adj_to	easy
Adj_to	impossible
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	wrong
Adj_to	honorable
Adj_to	possible
Adj_to	important
Adj_to	reasonable
Adj_to	necessary
Adj_to	interesting
Adj_to	wrong
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	disproportional
Adj_to	possible
Adj_to	easy
Adj_to	essential
Adj_to	difficult
Adj_to	absurd
Adj_to	uncommon
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	answerable
Adj_to	difficult
Adj_to	necessary
Adj_to	difficult
Adj_to	interesting
Adj_to	necessary
Adj_to	important
Adj_to	easy
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	helpful
Adj_to	unrealistic
Adj_to	interesting
Adj_to	valuable
Adj_to	difficult
Adj_to	reasonable
Adj_to	common
Adj_to	important
Adj_to	important
Adj_to	traditional
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	good
Adj_to	necessary
Adj_to	difficult
Adj_to	hard
Adj_to	unusual
Adj_to	important
Adj_to	straightforward
Adj_to	possible
Adj_to	imperative
Adj_to	important
Adj_to	warriorlike
Adj_to	easy
Adj_to	necessary
Adj_to	safe
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	impossible
Adj_to	marvelous
Adj_to	possible
Adj_to	desirable
Adj_to	hard
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	enough
Adj_to	surprising
Adj_to	hard
Adj_to	appropriate
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	manageable
Adj_to	possible
Adj_to	important
Adj_to	essential
Adj_to	interesting
Adj_to	hard
Adj_to	possible
Adj_to	desirable
Adj_to	early
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	important
Adj_to	essential
Adj_to	hard
Adj_to	important
Adj_to	unusual
Adj_to	important
Adj_to	important
Adj_to	safe
Adj_to	possible
Adj_to	painful
Adj_to	impossible
Adj_to	necessary
Adj_to	good
Adj_to	hard
Adj_to	critical
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	inappropriate
Adj_to	hard
Adj_to	reasonable
Adj_to	important
Adj_to	polite
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	important
Adj_to	appropriate
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	heartbreaking
Adj_to	tempting
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	hard
Adj_to	important
Adj_to	appropriate
Adj_to	essential
Adj_to	important
Adj_to	possible
Adj_to	impossible
Adj_to	important
Adj_to	possible
Adj_to	safe
Adj_to	interesting
Adj_to	important
Adj_to	simple
Adj_to	feasible
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	common
Adj_to	essential
Adj_to	important
Adj_to	disappointing
Adj_to	important
Adj_to	difficult
Adj_to	hard
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	justifiable
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	godly
Adj_to	hard
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	hard
Adj_to	difficult
Adj_to	risky
Adj_to	tempting
Adj_to	easy
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	helpful
Adj_to	important
Adj_to	important
Adj_to	common
Adj_to	possible
Adj_to	impossible
Adj_to	exciting
Adj_to	necessary
Adj_to	useful
Adj_to	important
Adj_to	noteworthy
Adj_to	hard
Adj_to	possible
Adj_to	counterproductive
Adj_to	difficult
